username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
InternationalLithium,ILCtsxv,2017-04-10 22:06,10,10,"Check out #ILC Strategic Partnership with #Ganfeng : http:// internationallithium.com/i/pdf/ILC.pdf #mining $ Tesla $ TSLA #VC #Argentina #Lithium $ LIT pic.twitter.com/z01m6eA42X",,,#ILC #Ganfeng #mining #VC #Argentina #Lithium,"851473933736054785",https://twitter.com/ILCtsxv/status/851473933736054785
TESLARATI,Teslarati,2017-04-10 20:42,29,82,""We’re finally ready to take a stand". Major Wall St. firm upgrades Tesla ( TSLA ), raises price target 65% to $368 - http://www. teslarati.com/piper-jaffray- raises-tesla-tsla-price-368-up-65-percent/ … pic.twitter.com/klvdNN6ZfC",,,,"851452866631942144",https://twitter.com/Teslarati/status/851452866631942144
StockTwits,StockTwits,2017-04-10 20:12,110,98,"Tesla is officially the biggest US auto manufacturer $ TSLA market cap - $51 billion $ GM market cap - $50 billion https:// stocktwits.com/tickerws/messa ge/79769712?utm_medium=community-twitter&utm_source=twitter.com&utm_campaign=outboundteam …",,,,"851445335276756993",https://twitter.com/StockTwits/status/851445335276756993
Matthew Argersinger,MArgersinger,2017-04-10 19:48,20,81,"Three years ago I said on @CNBC that @TeslaMotors $ TSLA would soon be worth more than $50 billion. That was called "absurd." https:// twitter.com/MArgersinger/s tatus/412690951555932160 …",,@CNBC @TeslaMotors,,"851439141984370688",https://twitter.com/MArgersinger/status/851439141984370688
FOX Business,FoxBusiness,2017-04-10 19:45,11,13,"Tesla overtakes GM to become most valuable US auto maker $ TSLA $ GM http:// fxn.ws/2nxNso6",,,,"851438368659357696",https://twitter.com/FoxBusiness/status/851438368659357696
Jesse Colombo,TheBubbleBubble,2017-04-10 19:17,11,15,"Tesla Passes GM to Become America's Top-Valued Carmaker: https://www. bloomberg.com/news/articles/ 2017-04-10/tesla-passes-gm-as-musk-s-carmaker-becomes-america-s-top-valued … All you can do is laugh at this point. $ F $ TSLA $ GM",,,,"851431549966974977",https://twitter.com/TheBubbleBubble/status/851431549966974977
Phil LeBeau,Lebeaucarnews,2017-04-10 19:10,8,14,"What's the most valuable U.S. automaker? Tesla. $ TSLA market cap eclipses $ GM to make it the most valuable U.S. auto company.",,,,"851429579956916224",https://twitter.com/Lebeaucarnews/status/851429579956916224
Carl Quintanilla,carlquintanilla,2017-04-10 19:05,15,20,"Tesla Passes GM by mkt cap to Become Most Valuable U.S. Auto Maker (via Dow Jones) $ TSLA",,,,"851428368235016192",https://twitter.com/carlquintanilla/status/851428368235016192
Tom Wrigley,WrigleyTom,2017-04-10 18:57,10,18,"$ ULTA 285➜350 Loop Cap $ TSLA 223➜368 Piper $ WDC 92➜96 RBC $ INTC reit B 42 Mizuho $ AAPL reit OW 155 Piper $ AMZN 1100 Needham 900➜1000 Piper pic.twitter.com/mVE3Q9ycHM",,,,"851426407595089921",https://twitter.com/WrigleyTom/status/851426407595089921
Electrek.Co,ElectrekCo,2017-04-10 18:49,58,113,"Tesla $ TSLA surges to new high after analysts gives $368 price target, says 'Tesla isn't just another company' https:// electrek.co/2017/04/10/tes la-tsla-surges-new-high-price-target/ …",,,,"851424303891587073",https://twitter.com/ElectrekCo/status/851424303891587073
Carl Quintanilla,carlquintanilla,2017-04-10 16:53,5,12,"Piper ups $ TSLA to overweight, price target: $368. Says now convinced that model 3 deliveries will, in fact, begin this yr. pic.twitter.com/x3irA4Scny",,,,"851395219765559297",https://twitter.com/carlquintanilla/status/851395219765559297
Quoth the Raven,QTRResearch,2017-04-10 16:43,36,90,"Piper Jaffray Asks Clients To Employ Creative Valuation Methods on $ TSLA pic.twitter.com/FxEDrfVwVO",,,,"851392671310630912",https://twitter.com/QTRResearch/status/851392671310630912
Melissa Lee,MelissaLeeCNBC,2017-04-10 16:19,4,16,"$ TSLA +1.7% on Piper upgrade, PT $368 is second highest on street (per Factset)",,,,"851386603826282496",https://twitter.com/MelissaLeeCNBC/status/851386603826282496
Bio Stocks™,BioStocks,2017-04-10 15:51,9,14,"$ TSLA upgraded to Overweight from Neutral at Piper. PT $368 from $223",,,,"851379694717022209",https://twitter.com/BioStocks/status/851379694717022209
EVANNEX for Tesla,evannex_com,2017-04-10 02:21,4,18,"#TeslaModel3 doesn't need a heads up display, here's why: http:// ow.ly/Skn830aHWnV $ TSLA #Tesla #TeslaMotors #ElonMusk #ElectricVehicle",,,#TeslaModel3 #Tesla #TeslaMotors #ElonMusk #ElectricVehicle,"851175870966497280",https://twitter.com/evannex_com/status/851175870966497280
EVANNEX for Tesla,evannex_com,2017-04-09 20:47,10,23,"New video emerges of #TeslaModel3 on highway, watch here: http:// ow.ly/YKh330aHAWZ $ TSLA #TeslaMotors #Tesla #ElectricVehicle #ElonMusk",,,#TeslaModel3 #TeslaMotors #Tesla #ElectricVehicle #ElonMusk,"851091640148209664",https://twitter.com/evannex_com/status/851091640148209664
Investors.com,IBDinvestors,2017-04-09 20:19,5,12,"These 4 Dow Stocks, 3 Big-Name Techs Should Be On Your Trading Radar http:// ow.ly/mTyK30aHz9w $ CAT $ TSLA $ MSFT $ NFLX $ BA $ GOOGL $ MCD pic.twitter.com/JGakjLbdUj",,,,"851084544220569600",https://twitter.com/IBDinvestors/status/851084544220569600
TML Trader,TMLTrader,2017-04-09 19:39,4,10,"$ TSLA a tad extended from its cup pivot at 287.39. Consolidates tightly around 300, forming a continuation flag or possible high handle. pic.twitter.com/3VUJoGx5Hi",,,,"851074698142035969",https://twitter.com/TMLTrader/status/851074698142035969
StockTwits,StockTwits,2017-04-09 04:24,21,22,"Here's what a single tweet from Elon Musk can do to Tesla investors around the country: http:// blog.stocktwits.com/did-musks-twee t-rally-the-bulls-or-bring-out-the-bears/?utm_medium=community-twitter&utm_source=twitter.com&utm_campaign=outboundteam … $ TSLA",,,,"850844396375334912",https://twitter.com/StockTwits/status/850844396375334912
Johns Charts,johnscharts,2017-04-08 17:11,8,26,"$ TSLA weekly monster base pic.twitter.com/WimAR5UVoJ",,,,"850674989502275584",https://twitter.com/johnscharts/status/850674989502275584
Johns Charts,johnscharts,2017-04-08 16:31,12,20,"$ TSLA Nice action: From cup to tight price action to pennant at all time highs pic.twitter.com/nE0iF8PKqf",,,,"850664877576343556",https://twitter.com/johnscharts/status/850664877576343556
Brian Shannon,alphatrends,2017-04-08 08:41,11,14,"OH from some VERY smart financial ppl at dinner EkonMusk will b in jail, best trade now is short $ TSLA long $ F hmmm.. was biting tongue",,,,"850546640377307136",https://twitter.com/alphatrends/status/850546640377307136
Paul J. Singh,PaulJSingh,2017-04-08 05:45,2,10,"It's all about $ TSLa this month. @bullsonwallst http:// bullsonwallstreet.com/one-stock-watc h-april-tesla/ …",,@bullsonwallst,,"850502199704727553",https://twitter.com/PaulJSingh/status/850502199704727553
ShadowTrader,PeterReznicek,2017-04-08 03:22,6,10,"ShadowTrader Video 04.09.17 Coiled up and ready to strike, #tradeideas #NTES , #MAR , #TSLA , $ AZO https://www. shadowtrader.net/?p=15805",,,#tradeideas #NTES #MAR #TSLA,"850466306516287489",https://twitter.com/PeterReznicek/status/850466306516287489
EVANNEX for Tesla,evannex_com,2017-04-08 02:38,4,7,"#Tesla opens up a new market in New Zealand, watch here: http:// ow.ly/PR1x30aFV2J $ TSLA #TeslaMotors #ElectricVehicle #ElonMusk",,,#Tesla #TeslaMotors #ElectricVehicle #ElonMusk,"850455235084636160",https://twitter.com/evannex_com/status/850455235084636160
Evan Medeiros,EvanMedeiros,2017-04-08 02:31,4,11,"NEW VIDEO: Weekend Stock Market Recap & Analysis https://www. youtube.com/watch?v=TI15Vv WT3-Q … $ SPY $ IWM $ QQQ $ GLD $ SLV $ TWTR $ TSLA & more #stocks #trading",,,#stocks #trading,"850453537029066752",https://twitter.com/EvanMedeiros/status/850453537029066752
Dan 🐩🐩🐩,danshep55,2017-04-08 02:29,5,40,"Tip: if u relationship w/ a trader , don't try to have intelligent convo Fri after close .wife: what u want dinner ? Me : TSLA . Wife WtF",,,,"850453092160221188",https://twitter.com/danshep55/status/850453092160221188
InternationalLithium,ILCtsxv,2017-04-08 01:43,5,6,"#ILC Project Overview: http:// internationallithium.com/operation-over view/ … … #ganfeng #Lithium #PIO #mining #Commodities #metals $ TSLA #Panasonic #EVs #VC #SupplyChain pic.twitter.com/nCJTndWsIP",,,#ILC #ganfeng #Lithium #PIO #mining #Commodities #metals #Panasonic #EVs #VC #SupplyChain,"850441309383012352",https://twitter.com/ILCtsxv/status/850441309383012352
EVANNEX for Tesla,evannex_com,2017-04-07 23:24,13,35,"#ElonMusk trolls $ TSLA shorts tweeting "Stormy weather in Shortsville" as #Tesla surpasses 300 for the first time this week. #TeslaMotors pic.twitter.com/1NJlKMIAar",,,#ElonMusk #Tesla #TeslaMotors,"850406389621116928",https://twitter.com/evannex_com/status/850406389621116928
EVANNEX for Tesla,evannex_com,2017-04-07 22:13,5,13,"#Tesla is dominating #electricvehicle sales in the US — even with premium pricing, read here: http:// ow.ly/S19D30aFqVa $ tsla #TeslaMotors",,,#Tesla #electricvehicle #TeslaMotors,"850388501380165633",https://twitter.com/evannex_com/status/850388501380165633
007,TrendTrader007,2017-04-07 21:49,4,5,"$ TSLA probably last chance to buy the stock at $300 a share this is going much higher from here and 300 is probably the new floor",,,,"850382608173338629",https://twitter.com/TrendTrader007/status/850382608173338629
jim iuorio,jimiuorio,2017-04-07 21:36,2,16,"$ tsla bull flagging...am long..may increase on the breakout...oh and $ tsla not a car company..dumb comparison to $ f and $ gm imho",,,,"850379149491437568",https://twitter.com/jimiuorio/status/850379149491437568
Chess,chessNwine,2017-04-07 20:34,6,14,"$ TSLA Daily. Good-looking bull flag for Tesla after recent high buy volume advance. On watch long into next week. pic.twitter.com/Ibqu5fCw7j",,,,"850363738783973376",https://twitter.com/chessNwine/status/850363738783973376
StockTwits,StockTwits,2017-04-07 20:31,15,9,"Here's how one tweet from Elon Musk can impact what everyone thinks about Tesla: http:// blog.stocktwits.com/did-musks-twee t-rally-the-bulls-or-bring-out-the-bears/?utm_medium=community-twitter&utm_source=twitter.com&utm_campaign=outboundteam … $ TSLA",,,,"850362807732142080",https://twitter.com/StockTwits/status/850362807732142080
St Lawrence PE Dept,TSLA_PE,2017-04-07 20:11,3,17,"Congratulations @lesliebfc on securing a professional contract with @SUFCOfficial . You've been a model professional here at TSLA . Good Luck pic.twitter.com/85btA7aBap",,@lesliebfc @SUFCOfficial,,"850357922899140608",https://twitter.com/TSLA_PE/status/850357922899140608
Sang Lucci™,sanglucci,2017-04-07 19:24,8,10,"Somethin cookin in $ TSLA , still pretty light out there today. Lots of eyes on this one http:// bit.ly/2h5mgVL pic.twitter.com/ZAxts0fiYO",,,,"850346034991595520",https://twitter.com/sanglucci/status/850346034991595520
Electrek.Co,ElectrekCo,2017-04-07 17:43,19,51,"Tesla ( TSLA ): analyst deconstructs the best case scenarios for batteries, Autopilot, and more http:// wp.me/p3P83g-aIc",,,,"850320541835808769",https://twitter.com/ElectrekCo/status/850320541835808769
MarketWatch,MarketWatch,2017-04-07 04:28,6,10,"The 'articles of faith’ feeding that record Tesla stock run are not backed by fundamentals, analysts say http:// on.mktw.net/2nhQDjX $ TSLA pic.twitter.com/C1jcUYplsA",,,,"850120464517169152",https://twitter.com/MarketWatch/status/850120464517169152
JE$US,WallStJesus,2017-04-07 04:00,9,11,"TODAY'S ACTIVE FLOW >> $ AMD $ AAPL $ AMZN $ TSLA $ FB $ NVDA $ JPM $ CMCSA $ TWTR $ KMX $ CHK $ MU $ CHK $ MSFT $ MBI $ RAD $ X $ C $ BABA $ NFLX $ SNAP $ GILD pic.twitter.com/yYpdm4fzta",,,,"850113565101101060",https://twitter.com/WallStJesus/status/850113565101101060
FOX Business,FoxBusiness,2017-04-07 02:45,5,9,"Tesla: The Model S is better than the Model 3 $ TSLA http:// fxn.ws/2oezZAI",,,,"850094513448116224",https://twitter.com/FoxBusiness/status/850094513448116224
InternationalLithium,ILCtsxv,2017-04-05 22:23,11,6,"Check out Mariana #Lithium Brine Project Location: http:// internationallithium.com/i/pdf/ILC.pdf #Argentina #ILC #Ganfeng #mining $ TSLA #Tesla #Salta $ ILC.v pic.twitter.com/nMqrNF45PB",,,#Lithium #Argentina #ILC #Ganfeng #mining #Tesla #Salta,"849666252167684097",https://twitter.com/ILCtsxv/status/849666252167684097
InternationalLithium,ILCtsxv,2017-04-05 22:16,8,7,"Find out #ILC Executive Summary: http:// internationallithium.com/i/pdf/ILC.pdf #Ganfeng $ PIO #Mining #VC #Argentina #Ireland #Canada #Lithium $ ILC.v #EVs #TSLA pic.twitter.com/XCFq2B3q7g",,,#ILC #Ganfeng #Mining #VC #Argentina #Ireland #Canada #Lithium #EVs #TSLA,"849664571325468672",https://twitter.com/ILCtsxv/status/849664571325468672
Teslaliving,teslaliving,2017-04-05 22:00,6,12,"$ TSLA current stock price: $300.24. #Tesla #TeslaStock #bot pic.twitter.com/KagVpj9B4b",,,#Tesla #TeslaStock #bot,"849660416741474304",https://twitter.com/teslaliving/status/849660416741474304
Rob Smith,RobInTheBlack,2017-04-05 21:55,9,63,"$ AMZN $ TSLA announce service to have solar powered self driving drones to come pick up the corpses of the shorts and fly them to Mars",,,,"849659151789809665",https://twitter.com/RobInTheBlack/status/849659151789809665
EVANNEX for Tesla,evannex_com,2017-04-05 21:45,6,20,"New #TeslaModel3 spy shots surface, check them out: http:// ow.ly/M6ce30aB1ej $ TSLA #Tesla #TeslaMotors #ElectricVehicle #ElonMusk",,,#TeslaModel3 #Tesla #TeslaMotors #ElectricVehicle #ElonMusk,"849656736260775936",https://twitter.com/evannex_com/status/849656736260775936
Jesse Colombo,TheBubbleBubble,2017-04-05 20:22,8,12,"Why is Tesla booming? Because of the "wealth effect" generated by bubbles like this: https:// twitter.com/TheBubbleBubbl e/status/849631020861227008 … $ TSLA",,,,"849635834601123840",https://twitter.com/TheBubbleBubble/status/849635834601123840
StockTwits,StockTwits,2017-04-05 20:01,16,15,"So this is how the market is valuing Tesla, GM, and Ford right now. On one must-see chart: https:// stocktwits.com/BadaBing_BadaB oom/message/79225229?utm_medium=community-twitter&utm_source=twitter.com&utm_campaign=outboundteam … $ GM $ F $ TSLA",,,,"849630604832288768",https://twitter.com/StockTwits/status/849630604832288768
St Lawrence PE Dept,TSLA_PE,2017-04-05 19:52,6,14,"Inspiring & motivational visit from our athlete mentor @Ben_Pipes today. A great way to end a successful @SkySportsLFS project. Thanks Ben! pic.twitter.com/B8yigo00Mi",,@Ben_Pipes @SkySportsLFS,,"849628422930386948",https://twitter.com/TSLA_PE/status/849628422930386948
Jason Diomedes,TradingWits,2017-04-05 17:40,3,13,"Awaiting announcement from Musk that $ TSLA can skip R&D by having visions in Musk's mind directly transferred to 3D printers for new models",,,,"849594977520930816",https://twitter.com/TradingWits/status/849594977520930816
The Motley Fool,themotleyfool,2017-04-05 16:55,7,14,"The Tesla 3 is near. $ TSLA shares are near $300. Will the first justify the second? https://www. fool.com/investing/2017 /04/03/tesla-stock-nears-300-what-investors-need-to-know.aspx …",,,,"849583673695498240",https://twitter.com/themotleyfool/status/849583673695498240
SiliconValleyStocks,SiliconStocks,2017-04-05 06:43,5,17,"APRIL prediction based on charts: $ TSLA to 306, $ NVDA to 124, $ AMD to 16, $ GOOGL to 897, $ MU to 34, $ AAPL to 153, $ NFLX to 156 $ ARYC to .10",,,,"849429871201832965",https://twitter.com/SiliconStocks/status/849429871201832965
Jenna,jennajenovich,2017-04-05 05:25,15,85,"When you pull up to take profit in your $ TSLA stock. pic.twitter.com/6k4rcvutNU",,,,"849410040612237312",https://twitter.com/jennajenovich/status/849410040612237312
Tesla Model 3 News,TeslaModel3News,2017-04-05 04:36,18,74,"#Model3 release candidated spotted in the daylight. New trunk opening? $ TSLA #Tesla #TeslaModel3 https:// electrek.co/2017/04/04/tes la-model-3-spotted-picture/ … pic.twitter.com/VhcM69dIP2",,,#Model3 #Tesla #TeslaModel3,"849397855693484033",https://twitter.com/TeslaModel3News/status/849397855693484033
Jim Cramer,jimcramer,2017-04-05 03:51,2,10,"Correct sir, that is the discipline i mentioned at the end of the piece.. TSLA has no earnings.. https:// twitter.com/earleklassen/s tatus/849384896955068421 …",,,,"849386385517760512",https://twitter.com/jimcramer/status/849386385517760512
JE$US,WallStJesus,2017-04-05 03:06,3,13,"TODAY'S ACTIVE FLOW >> $ AAPL $ NVDA $ BAC $ TSLA $ AMD $ INTC $ UNP $ AMZN $ CHK $ SDRL $ BABA $ MU $ LB $ FCX $ BBRY $ NFLX $ MSFT $ SNAP $ SPLS $ QCOM $ RCII pic.twitter.com/ntWasQRcZD",,,,"849375197740355585",https://twitter.com/WallStJesus/status/849375197740355585
JennyQTa 🙆‍♀️,JennyQTa9,2017-04-05 02:09,22,38,". @elonmusk Thanks for the #bullish tip. $ TSLA Hint: See Elon's last tweet on 4/25/13 at 11:39am. #wallstreet #bulls https:// twitter.com/elonmusk/statu s/848935705057280001 …",,@elonmusk,#bullish #wallstreet #bulls,"849360794613673985",https://twitter.com/JennyQTa9/status/849360794613673985
StockTwits,StockTwits,2017-04-05 02:04,31,42,"The last time Elon Musk tweeted about "Shortville" it was 2013. And here's what Tesla's stock did next: https:// stocktwits.com/Projections/me ssage/79234328?utm_medium=community-email&utm_source=dailyemail&utm_campaign=outboundteam … $ TSLA",,,,"849359452218249216",https://twitter.com/StockTwits/status/849359452218249216
Phil LeBeau,Lebeaucarnews,2017-04-05 01:36,24,70,"$ TSLA shares close above $300 for the first time ever, ending the day at $303.70.",,,,"849352488306302977",https://twitter.com/Lebeaucarnews/status/849352488306302977
Sang Lucci™,sanglucci,2017-04-04 23:11,8,9,"The relentless $ TSLA move: http:// bit.ly/2h5mgVL pic.twitter.com/QUk3GKRdb3",,,,"849315989414187008",https://twitter.com/sanglucci/status/849315989414187008
StockTwits,StockTwits,2017-04-04 22:12,70,79,"This is Tesla since its 2010 IPO. It's up 1,479% since. It also just crossed $300 for the first time ever. $ TSLA : https:// stocktwits.com/symbol/TSLA?ut m_medium=community-twitter&utm_source=twitter.com&utm_campaign=outboundteam … pic.twitter.com/OCPBqCJMlK",,,,"849301245408022528",https://twitter.com/StockTwits/status/849301245408022528
MoneyEmpire,MONEYEMPIRE,2017-04-04 20:18,4,10,"Tesla shares just traded above $300 for the first time ever; company now valued at nearly $50 billion $ TSLA @elonmusk",,@elonmusk,,"849272353313959937",https://twitter.com/MONEYEMPIRE/status/849272353313959937
Tesla Tidbits,teslatidbits,2017-04-04 20:13,8,14,"$ TSLA cracks $300/share, sets a new all time high in route to being most valued US automaker. https:// twitter.com/InsideEVs/stat us/849270238554312704 …",,,,"849271326615457793",https://twitter.com/teslatidbits/status/849271326615457793
